"","bootstrap1","bootstrap2","bootstrap3","bootstrap4","bootstrap5"
"result.517",152.728200548418,115.30449432774,212.855010175248,166.258845772245,147.958662709445
"result.518",158.438704822434,141.168738147029,139.862243743358,132.577445066529,137.937208724525
"result.519",161.154042413769,147.482415428127,136.319923817858,188.083658408737,177.737021542137
"result.520",173.36264036018,154.876648646956,142.236439189671,152.573901127979,149.114907813688
"result.521",149.755694957899,131.793852848527,127.002756078694,149.893034241583,128.196482346366
"result.522",169.283672813575,138.922095715971,122.515567312338,131.886310920008,168.77804697172
"result.523",178.308951710627,138.994498765512,176.805798995611,133.628976828857,145.856878141708
"result.524",165.307628321266,152.399653625329,130.029397068241,182.613526415794,148.223761421858
"result.525",186.477885839983,165.721928546082,139.974570812513,110.291968411783,141.921519609843
"result.526",174.502593889352,121.217458197859,147.388021245354,143.097492338257,146.544454810673
"result.527",144.787744921834,123.799736146726,151.20441855788,135.52454254795,136.324770254803
"result.528",185.924695683719,132.557753812985,150.904370699842,139.296874567507,154.648405010978
"result.529",143.562402328878,142.372074990178,141.53629972201,133.777277255788,151.219267581431
"result.530",187.873620632647,181.263565249448,164.366019358761,164.022844378316,143.912545602924
"result.531",171.699767739674,174.199599532662,162.093464748256,147.929715298633,216.416093456093
"result.532",166.397647359549,137.805312939376,134.692272753725,136.855377432767,172.787285134082
"result.533",168.508025279154,162.666940230673,169.058900673683,134.583053013454,154.225329219151
"result.534",119.615690387316,199.204080327765,193.270893616383,151.41693183499,152.322075791873
"result.535",150.304378876485,131.922160053992,155.386211122758,127.262178458703,190.736437437992
"result.536",178.494250180565,126.065260805565,159.77533477657,167.253588969439,179.86948214983
"result.537",184.772885425185,138.657678405862,162.248581518616,140.981590984801,182.049029259099
"result.538",141.191227123172,126.458739096398,161.271068100199,122.020855662184,168.072191015701
"result.539",181.816521056938,139.581890017289,146.548185737774,132.167561651503,179.166176608759
"result.540",164.216416222332,105.222237129158,141.766567343455,152.754145758178,139.879359434658
"result.541",160.770601317586,130.923153346327,155.35720456275,164.885232323696,155.674770538591
"result.542",173.855165099034,151.256549703493,132.190992683571,193.408108415697,152.233400806017
"result.543",176.105092623246,163.308578502957,153.206938541051,169.359679431602,175.017108491109
"result.544",100.879761201787,142.951584760884,166.725256410447,159.302780877275,166.767019055784
"result.545",137.52775609285,139.136465368973,131.089102376411,149.948512569559,167.042787282697
"result.546",176.619480035623,114.967656804232,169.564833887672,147.823415459774,128.965585662955
"result.547",167.660635277627,132.293819098755,134.082670249582,130.859705977617,153.481601657314
"result.548",160.591916494369,138.243452692144,169.883977908309,166.10222703471,155.402766014936
"result.549",171.675935478123,114.466422169586,162.529996952667,140.962447378292,158.482295270036
"result.550",158.673912227799,158.889004151241,138.591017782615,176.720574624503,135.13198085067
"result.551",175.617163094975,139.746016339285,149.190849744229,202.524390139783,179.63388768503
"result.552",136.996917213645,145.614205681896,106.140243725401,171.347627479729,144.748480728195
"result.553",167.547716481015,138.918572986392,161.477790474607,149.449086035315,189.783090611807
"result.554",200.267902021666,155.67291201065,170.868623100459,126.857953202644,128.867840762666
"result.555",179.453442117677,116.750877917196,156.923388353867,163.852582277238,146.928070386526
"result.556",156.061856937887,157.200651074035,125.603391257837,168.23022056194,154.848770415514
"result.557",135.620062591181,131.536173375485,130.657558305555,144.702310200665,132.616985268339
"result.558",150.17285362473,142.101879332807,161.562499062594,167.147177031197,166.366193685157
"result.559",154.85856342768,145.413252347713,123.04279631648,168.360274709741,172.204361172796
"result.560",143.61045118251,143.812803024921,169.481638552715,127.749183547599,170.333034861971
"result.561",141.138161068349,100.826244434731,126.904102046475,143.106930209187,160.690253685998
"result.562",149.088731365534,143.85328618622,146.909339640064,167.918377243653,154.168435716993
"result.563",147.911595902816,127.718839724268,159.475651861634,169.530392298388,129.212737340695
"result.564",178.101560765169,109.089238223683,126.020802677551,155.787240611503,174.23653238298
"result.565",119.171933216785,149.607937975499,132.773500520246,161.120973799788,153.936828287134
"result.566",133.16427741676,164.023503713472,170.524773928161,128.973889198446,160.399775627884
"result.567",168.86353878902,145.785043485693,159.095810331003,134.880121805613,194.01409292078
"result.568",192.459953096076,118.973987037594,112.477558213173,151.940280521541,137.120058906809
"result.569",212.115097616085,160.759132327327,151.862543544513,151.297906788293,169.240598501473
"result.570",134.186957310252,161.775770664178,159.722292586955,174.017693892911,146.783030861735
"result.571",143.865787218239,155.696950429068,121.02477732771,168.31197422162,150.463444141902
"result.572",139.949808965075,153.973487822302,140.448052323938,149.1151547489,135.067806813336
"result.573",134.416963454892,157.661997697348,175.908532940577,152.023248788141,128.023803016873
"result.574",131.340706307277,138.291733638395,158.144526671792,162.498002712155,169.732779061388
"result.575",143.302649999804,154.792729466243,144.184515006592,162.086935731619,153.683741035831
"result.576",157.108209482544,132.580714249298,127.690837471049,141.831255912398,146.56967531328
"result.577",124.58033916351,127.009095818929,142.783643163045,114.862529405018,161.355726149366
"result.578",149.876073390264,142.754747844118,162.678390330791,158.418884042905,163.717574365917
"result.579",138.331638749304,144.996512798827,137.485292963852,174.980750833085,182.520600920143
"result.580",188.811015689889,210.500354251089,127.703059233036,187.292068574087,123.79753875319
"result.581",166.477081968032,133.00996979959,109.644156855604,142.850587952817,142.867100484276
"result.582",143.988464852772,158.334849880878,156.057398320805,126.81844595483,156.004359195199
"result.583",129.559037889909,128.263326526042,130.382841637028,169.382843568454,166.361402289564
"result.584",153.954945391376,157.282684543264,132.531165615246,143.269712118238,131.248329055095
"result.585",179.149188505991,138.727476395787,137.391227550664,163.142362396672,140.475029252266
"result.586",170.533918013404,162.491339656738,107.043916185044,157.102040642103,152.876783493761
"result.587",161.158871603496,129.445242073401,110.474834161429,173.188776186258,157.024319773127
"result.588",151.046962514057,142.249852402526,120.046485316917,179.627547928588,167.578134113779
"result.589",146.419711398495,130.922810190653,120.865516700797,132.533442757447,139.814812375575
"result.590",174.071862188345,145.459235853388,145.759142844943,120.642326287715,149.34337220098
"result.591",142.21895762767,145.387862190752,140.924818854898,147.970531051473,161.81593318068
"result.592",139.154101859543,175.927469457137,96.3618063370372,165.375971112751,135.963976061665
"result.593",144.616142598056,142.888615775966,129.072276757462,147.82651115297,174.475696236152
"result.594",144.065354307704,140.859139898418,137.170746712151,143.847912198949,154.818754002097
"result.595",118.734125849575,149.647175556102,153.638691004488,174.920070086754,148.016733437629
"result.596",143.355484730812,139.451499528014,170.577216219688,146.540691915089,172.275222034557
"result.597",136.296609892709,140.083627346253,185.066665127167,180.190121787065,142.360146361592
"result.598",140.635185111495,152.580325015131,142.451111096198,165.107305906,134.969633720459
"result.599",167.134399829254,191.173830667507,128.499091773804,157.102040642103,168.16346652869
"result.600",111.629273013287,169.227458233172,132.625375367113,141.06150256741,175.39613515048
"result.601",179.458072974748,125.93230116018,171.756554782461,171.483315452224,156.846443188102
"result.602",160.280440180683,137.845700606199,180.258144369413,141.418101861099,162.180861056206
"result.603",134.387959117652,128.897646378988,182.86064646438,166.355282656327,143.638466973545
"result.604",148.410166671547,122.547762164881,134.570198911044,146.126269097508,170.188084279728
"result.605",139.070227443271,152.892023719199,146.232688715404,145.674861711866,141.496980907939
"result.606",136.269056716724,124.963899386773,175.447503345247,123.282042302548,170.963500729417
"result.607",168.13904570413,151.130974595127,118.895096735041,115.827890470956,168.215157993448
"result.608",140.900496266559,152.758848140554,154.671414212386,165.451931621085,144.156261024412
"result.609",151.936829763458,124.707204558512,123.136401992782,143.062822379872,157.821364849244
"result.610",140.602110543193,150.653702884455,176.761102403724,126.560560333483,122.128909180967
"result.611",132.483419331544,115.796195751529,131.552579837396,156.761508116118,162.004634331667
"result.612",113.092209685194,140.978259679939,167.793630622957,125.582427055445,147.399154633912
"result.613",136.695441623086,151.360391271239,128.861859662415,166.305652717399,180.708500256956
"result.614",156.799584451148,158.125143410552,178.364654761963,154.803236768414,162.750123251083
"result.615",219.153835630735,122.802960428996,123.299149506797,127.438180209412,168.927561331513
"result.616",142.043668979811,135.036206132473,170.863196576186,153.21111655582,142.012477358109
"result.617",163.163935302042,116.596322070783,137.24910153287,177.792265349888,170.889985576825
"result.618",143.743711416765,105.678848123645,135.978966992638,166.427297348983,136.268589977855
"result.619",156.698171440754,131.210731720478,198.109429459313,151.694307106765,146.492035577215
"result.620",149.847330172104,171.319267057632,123.548379539731,130.526768521098,161.41064032948
"result.621",167.337038920448,148.312663091207,141.988637164394,135.809593593853,133.380298666998
"result.622",151.443841192229,115.038713149006,187.722135837392,137.706441894426,150.436521068039
"result.623",171.294584034496,124.585787157108,149.757630558111,168.022408490818,172.303153701661
"result.624",181.108281560126,130.858806976429,130.444178531655,147.288201430969,163.79162926994
"result.625",168.197866460878,150.040137311035,169.348831444636,189.073734026551,142.990511157608
"result.626",129.124019324351,153.121756196966,158.263987106772,151.901921809769,165.158109845561
"result.627",208.203238258429,101.130584884179,121.563388214281,145.016239915362,196.700675585299
"result.628",187.889981415658,148.768542088052,151.781147526063,170.521753333551,156.943201676825
"result.629",156.910646861611,191.496808919316,128.494217171972,193.536196065989,178.295708186572
"result.630",168.625415656557,153.071784196789,155.108137958956,168.237664400423,156.381343231084
"result.631",143.498982678328,128.418413483209,153.211825926615,126.818676750062,117.671173529097
"result.632",151.297224005623,117.168405810155,136.478380850775,145.727772674693,143.299093751398
"result.633",147.368905106146,123.086212480639,143.934083515127,160.946225652384,164.652392577232
"result.634",141.209000024742,127.047469471012,121.353648287397,145.776686321187,159.231598897181
"result.635",158.835481072831,145.608669890181,156.666841161086,165.465286370689,163.208381737591
"result.636",154.101145481422,121.039021147466,172.326197548049,166.365107557238,189.681459824558
"result.637",155.868780520968,134.334038534614,181.262430705314,162.881556394747,139.486674596098
"result.638",122.3699376772,147.850555951571,140.865487835153,153.934031108817,135.799679963454
"result.639",162.91670363778,124.737704149411,144.384603178375,169.486626651627,138.57712838025
"result.640",144.977988929694,113.1254501068,143.224806261729,162.778774458558,189.228782116703
"result.641",161.431716494143,148.421966361364,116.761220120837,130.559548566516,166.890725230276
"result.642",190.344347500137,109.93652982324,136.706984112628,130.925353474611,188.149719128017
"result.643",159.685068896362,141.990075209524,138.950036351617,157.605252771782,169.283142976726
"result.644",136.23970447106,171.826722429761,124.467225524901,156.055356809743,188.936883047312
"result.645",179.979834943549,112.34451545292,144.563320616685,193.751922775919,158.593678644308
"result.646",168.685389067845,129.204730882725,154.00848091573,133.299789790561,143.09801463287
"result.647",164.966128278928,177.099725580677,134.787135032663,162.474255934421,148.204873899634
"result.648",186.358095719545,131.803929720171,128.478708520604,115.887862294546,123.256834349447
"result.649",168.232194593732,101.449716252641,140.429587346515,166.6877803869,143.453131505478
"result.650",156.1580640319,140.392003552251,155.776742188814,160.946792991718,179.843112948203
"result.651",152.759360703124,147.068800158767,167.459338547075,174.61447249129,181.05531239261
"result.652",164.348114269404,148.234371962789,119.931242394285,156.005079079687,185.425712868546
"result.653",150.217987625162,157.12646488062,162.598193572925,177.005304746966,173.864036839214
"result.654",134.688227257627,133.49875796638,177.447304363231,157.038764567754,169.807580872962
"result.655",136.819698127434,123.685965670957,171.757774034856,144.443960913953,155.522880858689
"result.656",162.877417051991,123.53731457613,130.696944561444,143.404492516355,137.748016983238
"result.657",173.913672216263,136.955676539243,149.639918352665,134.009466047082,157.954038052639
"result.658",147.279295516432,117.113120588096,159.217325318151,146.899916485028,136.339947071535
"result.659",178.217630506654,175.073424440919,195.764602769773,143.666345374706,167.557034712767
"result.660",125.608402860387,161.883696185497,128.893703354612,148.593206188132,145.683739982478
"result.661",162.491654500451,125.760560304584,123.266797157665,144.592197296305,163.254655155519
"result.662",213.147972679723,154.271546262452,153.867673882162,137.51793160129,136.094579739324
"result.663",155.695594249152,166.448423586921,142.934551783995,140.555191963021,148.07970957752
"result.664",174.390332567908,161.620187605771,154.080028871346,158.85608618499,166.047122994192
"result.665",180.757645588197,154.913252259515,145.497576215864,164.479084570864,206.813877189061
"result.666",166.389945432542,171.072442115848,136.995429749966,150.490087046726,168.948556634681
"result.667",153.122703621793,143.9935356268,147.927784328886,148.307451416148,182.824697747133
"result.668",156.458349479246,124.043444707606,152.661069176357,149.985087365777,187.430088052549
"result.669",149.721433993597,158.162391730566,149.031923572736,181.105737094744,157.417923474273
"result.670",145.198975014354,113.239580901101,107.867648452875,186.654033744585,164.068476720913
"result.671",144.44770848849,144.640388529674,124.230320709132,146.899916485028,140.258886376029
"result.672",170.439620760567,157.063418571301,206.068818946063,158.984366473004,154.119171320318
"result.673",173.959279825115,126.042557934198,156.253007116386,125.511199853068,185.971208479584
"result.674",176.4155085638,115.888529200996,152.672966891162,175.209426461457,168.550792236374
"result.675",166.853645375707,180.988899647303,162.063349337569,197.898316763494,181.371522767005
"result.676",210.194255291905,134.793252551993,112.418405259098,119.675607019705,206.100499777036
"result.677",140.325323025382,130.107552797272,156.477283495995,136.202396108012,173.196117644245
"result.678",149.80698832304,157.951502016398,154.050923069762,131.516200245523,186.836476192223
"result.679",166.690657207286,108.410463984673,132.446150127418,130.195589819798,176.815502128167
"result.680",156.300167284448,125.227549894195,141.507554048003,153.500747356272,188.274450941531
"result.681",156.769990270774,139.942542773662,136.384603248695,162.357193216344,168.9646130738
"result.682",164.157901506829,139.799158496975,142.201541409747,175.545635485708,158.816692770168
"result.683",135.418113383152,148.481344059368,135.854849246549,156.88027956286,188.111434958946
"result.684",173.974372718903,132.360724080146,165.669179249639,137.64158997948,170.428379491338
"result.685",152.398623571719,136.722959478524,109.129992056058,214.692389367158,156.58191540312
"result.686",131.662539660465,137.90757500504,130.523625138385,135.654228156041,146.914148720132
"result.687",159.78008074615,151.273717790994,155.072407345526,125.976117625172,151.082850751138
"result.688",170.174599029318,146.461161081901,143.025460688863,172.819583639594,157.698962857789
"result.689",164.472985961691,164.331823263743,160.017573863433,187.898275315973,169.915201181841
"result.690",163.50379130263,165.705615368475,156.196451548419,110.666900743837,131.238277102546
"result.691",149.129837588576,134.5502943866,142.266231477424,165.07054350622,160.139263715864
"result.692",163.795416944339,131.957380398457,158.385142329696,169.224693831126,166.622331683972
"result.693",199.382873629019,148.236219135427,192.757361203332,162.910353478125,188.860580235299
"result.694",163.471137903456,145.630059850459,161.481600522057,137.770243795734,143.898089904014
"result.695",130.639799748929,119.240753192218,148.821974684173,137.244455570639,141.119377990167
"result.696",147.755106013226,174.113880749619,168.438889862877,147.695864856013,149.12766445793
"result.697",146.255682223153,137.860363909669,94.9845992640676,142.897200538102,178.586541135958
"result.698",177.423500433069,135.720347714289,141.790434487449,164.659636687566,184.911023357022
"result.699",142.9746059843,142.172578471844,114.999869995708,155.160163059374,172.810673770697
"result.700",130.381466624168,140.3718954131,129.703186059115,127.566652285844,138.203317468209
"result.701",160.704420778548,144.78522533486,159.414109618646,131.567299869825,162.263836941847
"result.702",172.806288604164,171.669369165602,138.755079545622,146.346613060767,159.059082701671
"result.703",165.599415750459,145.551867363712,140.193856846787,155.440249322878,148.791142375159
"result.704",162.255666110752,146.750419070131,133.668105833751,136.513874882298,131.278343963964
"result.705",162.298007372117,149.904462648558,141.103330568906,112.847427389162,167.790822243558
"result.706",175.590360844132,116.855948663111,136.487657006064,138.572633694565,142.651948759794
"result.707",143.56456207174,166.716504957788,109.034071978167,170.632722314532,171.310605258089
"result.708",145.351257003299,130.330211009216,114.807357512755,119.179850212519,148.714373042759
"result.709",195.640355082272,141.222952312749,184.599891749838,136.514878380224,132.71971057322
"result.710",162.763731980887,157.678243095574,131.742936380377,177.442157070903,155.005330170408
"result.711",159.081071536274,150.802484477218,121.654523346914,168.015627268282,142.910876995807
"result.712",155.344033517698,142.802724983887,117.712750563928,143.233987345,174.322963294585
"result.713",117.428543796102,170.592992319651,138.882338882951,135.082080740316,178.391308318377
"result.714",154.418341825386,140.565975016987,146.314862196875,142.366420143744,132.505481345902
"result.715",171.005167092926,152.067248031212,141.642361555889,183.465692980383,152.963492602065
"result.716",116.349519513459,151.981838801935,172.242613513148,130.0289979321,161.445849833666
"result.717",134.952414520511,156.508529714018,157.580921026322,125.489490915439,131.428733317656
"result.718",116.514244670835,163.507673848543,135.058217156989,126.685383836969,156.829456644033
"result.719",165.887180353661,156.537207978443,136.133635232048,148.167230579826,147.603672032663
"result.720",122.424923658647,135.186367058825,139.662175093283,133.794440171169,186.250426030856
"result.721",142.725445199325,151.503961941342,129.517193151656,138.899179090104,152.569330361372
"result.722",145.718286097073,150.834998838177,152.937207193591,176.935282613267,146.879255676859
"result.723",148.675948629971,168.744014149953,132.102976245563,149.562728915183,179.499288775819
"result.724",170.669560011717,156.511232146632,148.338957923238,130.99335371854,172.685083984398
"result.725",177.379306974885,150.920765960536,130.237931273475,137.5154835383,162.178206602744
"result.726",176.927996647487,120.989183417842,128.089258278883,143.145710370247,169.132000161747
"result.727",139.641294556443,129.865289197457,120.885191847821,152.417880342598,156.388585720342
"result.728",143.187400910573,125.708777766458,188.868262747928,126.643383811732,193.164911227736
"result.729",174.571382321747,151.712710983888,164.161554214673,132.364933129886,165.685643407231
"result.730",179.317204326518,114.215773506914,171.861945964997,138.058755183527,159.938251930881
"result.731",158.658115437178,170.809503867048,167.421259815535,145.161908464976,148.415906022204
"result.732",191.674631589288,155.37243449881,138.968754173498,166.530065136984,207.530782634765
"result.733",169.558626685019,143.50835110088,135.569771034375,128.799821209921,168.626540122466
"result.734",179.135715159413,121.383093513681,138.604835886789,198.747923188859,191.412576184605
"result.735",154.261095310485,124.645812406301,163.918539154443,168.129684838004,130.249166725956
"result.736",152.179568472807,141.175164673017,192.066353333525,138.019376813343,147.378520259864
"result.737",187.601752245784,149.560236207342,163.544278820094,154.430700621723,164.589416414161
"result.738",143.92702505555,145.717070343343,177.60019175513,178.889615086976,176.045190722144
"result.739",175.38376801793,121.930677555528,158.062971634801,153.17696659691,166.439174108014
"result.740",173.292128955681,138.848711518281,155.783445823498,149.705643330065,139.791722650419
"result.741",162.453157675193,113.570367505966,143.897586169447,154.977045223602,153.485114145588
"result.742",176.02310099154,147.337792969394,163.76519052841,157.352893060302,165.412602558535
"result.743",154.447882585811,142.605709114706,153.996545165782,138.058755183527,183.048656212571
"result.744",156.517684399245,141.584609044096,149.150689864965,155.324767846886,133.68817202692
"result.745",163.909312734179,117.148196199529,154.631867146797,165.344022186892,126.53587394383
"result.746",146.298750982272,132.885757413202,133.881333056342,142.1872206152,175.443579974838
"result.747",163.435593304195,110.441720301724,116.285909232144,187.071466686096,153.05422091894
"result.748",153.90903895678,120.758269720011,138.345228262034,173.552008057372,147.791106751433
"result.749",158.90686184338,136.139494521973,163.527741060628,142.941344234085,133.147935352076
"result.750",151.462935673716,116.260434172137,153.966398920364,135.607088578797,161.811690270518
"result.751",163.800878718447,120.798079181678,145.411473821888,134.81713043637,144.52480398965
"result.752",150.785780022854,114.099778376577,149.251465061807,183.485631804474,156.51351334239
"result.753",138.697537295367,146.445554369364,126.472475421227,192.495071688175,170.038856763083
"result.754",132.947535244041,128.608945624974,142.13445675384,143.82253446588,166.08686528228
"result.755",165.173048169893,138.546680545617,169.3520693791,155.99211446093,191.789867454034
"result.756",174.5066488102,125.867448324683,144.15963768502,158.50940407994,161.905131312396
"result.757",209.307429095477,158.364253350774,146.674702791931,145.954348908487,185.863243764464
"result.758",201.706277707677,124.197153764763,131.599734917306,188.563114133142,211.343688110567
"result.759",120.43376675429,112.043814875427,162.046684460771,182.925209080039,133.343997716276
"result.760",124.869320420911,188.315150129525,130.926436092157,123.248485781679,174.694392726788
"result.761",163.299999346932,130.93917212509,154.857381616147,158.559418502899,163.59262592049
"result.762",154.433619223831,147.398058260134,129.285557547327,142.376143298141,162.021751698039
"result.763",157.573121079072,128.661038753335,142.492418378987,177.088295672714,176.167742185106
"result.764",162.403266942419,141.298154374116,132.902854476925,141.518859377345,167.195378850804
"result.765",183.260471685205,137.619175433615,148.089809439025,126.175424291807,166.077062052124
"result.766",172.168371814318,107.590716014988,123.435855529691,122.21467513841,174.617223347036
"result.767",150.672641814112,179.105075387903,110.084152536943,168.268964525493,153.284104550549
"result.768",194.93220677218,116.555576665889,144.479705900454,188.361151997725,183.329616158107
"result.769",165.668955978249,152.540516134077,151.072409661378,137.997926723389,155.756460291635
"result.770",164.135679819001,155.383300409321,167.26571221391,157.36699594571,178.051230328772
"result.771",146.9516170519,148.475144316235,194.339873939315,131.908652850641,149.067760716405
"result.772",182.426328028691,160.509533721844,99.2151808066177,183.746301232026,153.745320784059
"result.773",158.162386642976,163.957833153211,136.436051924888,140.635037217223,183.671201156806
"result.774",170.081154969253,126.562692139822,126.644520355982,135.607396520417,161.244401265405
"result.775",182.485593137906,140.476421577858,125.761100258787,122.677680361928,163.618198192779
"result.776",138.4987008087,129.55106457344,159.081764533588,164.901253498944,171.200821085227
"result.777",158.889217053962,154.93317260968,162.307243078484,139.841034085845,139.892701393786
"result.778",157.487016433686,130.86266683226,121.567449271838,145.539690617757,162.317154804563
"result.779",114.467597134284,147.684649435459,138.455545939072,137.629082276641,170.393230036335
"result.780",133.982741898008,175.566644794551,147.518635835227,146.666560016458,179.487990450902
"result.781",131.460865575611,105.22496871886,147.962591903382,150.378933558685,144.111815710856
"result.782",176.913172480918,123.008525465599,165.801412588227,156.561529358852,128.271122175215
"result.783",158.034502201471,129.936567480431,153.416509856913,143.309361428695,147.610978268426
"result.784",131.441632596661,148.386739152139,151.940990127447,135.875638564997,141.024185939231
"result.785",184.830811354849,131.923861125895,134.049933778628,139.886818273583,217.110945577598
"result.786",134.568641290596,159.548078505338,137.640005031841,158.345352144211,167.831831876309
"result.787",138.687440214094,153.453764153595,165.654035798123,141.000137697864,145.782871233734
"result.788",183.631385082569,147.313769482401,139.469404060076,152.882238806702,198.327909498025
"result.789",186.524738394988,105.109190064181,119.284913838418,177.082777915102,169.671174037726
"result.790",155.208726013653,160.997820235963,132.071935721362,121.237398175366,156.335104373985
"result.791",150.14166532183,134.419081897243,160.054519561394,136.0446014469,152.677127744323
"result.792",159.520119091149,127.564413198565,195.631674124474,134.408747756087,145.531021142874
"result.793",178.679661868378,162.468967668259,154.686627798423,161.863115514601,149.782506415124
"result.794",195.596489897245,125.817295595342,107.77655465588,134.781312566326,154.683020716042
"result.795",156.950398943141,181.699690728327,98.7338894183211,146.374836708938,160.25258229898
"result.796",152.78996272196,130.715337736468,138.630286089735,128.301410331955,175.928893670445
"result.797",200.91102745893,158.275382817812,136.043444099967,157.14451082597,137.668480721469
"result.798",146.925788566859,151.158711667523,184.836702354041,160.830294730698,178.419321482552
"result.799",172.682415653832,160.781213982722,139.724410129032,159.906055460894,167.365992531278
"result.800",170.603691099603,129.927166335054,161.660002726823,128.715630842928,172.086477736935
"result.801",146.731036767446,159.157497972394,155.421852988718,155.061743015074,152.658614714269
"result.802",157.442663633033,130.893175494945,165.879603701275,128.654158992443,176.917001985593
"result.803",153.54176686152,146.668183213299,162.955610003255,145.838712967711,151.991596323342
"result.804",146.018602631116,152.966086484961,103.71923290785,191.943118177497,184.703926947311
"result.805",198.13915186091,180.073392479179,144.183243603804,155.724583630023,184.0570277843
"result.806",164.565267397555,142.018450047109,151.635424477009,127.01804703467,155.412582354876
"result.807",136.206361957076,142.91647204443,151.239282462492,154.52818383766,174.605702042977
"result.808",137.609854426268,140.82254147328,123.134432609663,148.931976254488,194.064823050845
"result.809",158.564971547293,148.75727888702,134.796304138102,155.057450756073,175.864982509105
"result.810",123.854332858459,129.676166861096,132.512151083826,147.349567005919,138.41171374748
"result.811",149.232693834558,148.136795038261,176.228642229494,154.848164240401,161.679428779094
"result.812",187.37807429008,149.390684046099,141.89192246489,140.879060146186,183.858070018294
"result.813",162.66359774469,157.67346443592,153.712246935236,139.494926975006,190.456621531333
"result.814",133.714288098099,124.107294706684,168.965758199807,169.986164548261,138.889521502241
"result.815",144.574627009838,118.184498490409,134.106078105342,128.654158992443,161.522275229334
"result.816",159.118978378254,147.897108742525,145.886597473725,141.668860246067,169.685967600791
"result.817",201.729098238902,158.695773472547,167.855968149543,173.863129918945,181.124873065821
"result.818",160.269232815856,149.291774354005,117.957213758781,140.894447547268,133.857462993184
"result.819",167.786336212853,121.978133003427,127.025097632201,175.633123840487,178.55219090168
"result.820",159.694039435213,145.585949469315,139.163019032742,155.069067730127,153.315648201387
"result.821",148.936066990571,110.488942041436,159.86269980796,169.895248743627,193.53750267257
"result.822",153.47833531668,191.205402231284,151.193793564985,145.115395899814,128.290720771875
"result.823",157.665233632146,121.537949692322,155.339118373396,150.258758325668,148.986394043645
"result.824",165.822362454607,119.758577085807,160.314709050836,150.846770769292,171.209666288695
"result.825",173.277743510854,124.04434329086,147.600634615173,118.465237033724,171.98335060042
"result.826",127.310002985001,159.558997897767,136.731557270388,128.365147541075,148.348653526414
"result.827",166.373319772759,121.963560696221,160.63252351326,188.593832120633,158.015255414515
"result.828",137.863141103629,142.575856897462,126.831785794864,149.615840117744,159.636309174659
"result.829",152.997697701584,178.504990900996,179.504300987652,114.99164388076,152.437990925539
"result.830",137.385886483857,117.201401103379,137.974691548213,177.118699561113,156.778485693903
"result.831",154.420640446251,119.500503870177,134.913351757543,143.436793471302,159.825669901479
"result.832",157.408913833578,153.960412918864,143.913873568497,145.41571302769,144.562032037826
"result.833",158.224964355625,166.210920276985,136.441299197427,179.990026751384,164.810493675881
"result.834",166.215321161012,168.291463577033,128.162795683401,121.782711095295,169.048352698177
"result.835",119.931124637255,162.989287917747,148.437522414992,152.388248554981,181.558905377106
"result.836",160.192342833532,124.994382431852,150.034209717083,149.369890554242,188.399120902998
"result.837",150.942836855716,199.36688640542,152.232605552756,156.605412678164,183.424991224448
"result.838",142.760077544829,129.035587482698,126.939878841174,140.701346279455,158.156525382487
"result.839",177.828908991915,163.238294062438,189.441982856377,152.816418200575,152.932848593301
"result.840",150.456262023462,138.404734048849,166.080333721279,113.161717348037,148.12922910958
"result.841",132.78697395958,156.168055705622,166.981201334175,132.321259127191,145.064890334659
"result.842",123.419237443778,137.813401364522,149.492463415043,131.678910831588,161.449785013824
"result.843",178.574895914168,153.531676358433,141.354778887739,135.407519668157,170.306177750238
"result.844",130.236140107665,125.742132110998,148.814586372645,165.768596978881,174.72054898091
"result.845",171.497605661264,149.01223583723,168.052399612273,127.303903501887,155.234503095254
"result.846",163.636114586103,141.080684949398,139.964932021063,162.48789210501,172.201226850064
"result.847",189.316473638878,196.298762600408,129.121425564106,148.330047986692,181.405124732398
"result.848",149.35313286966,145.152863330477,151.512102991471,129.941209878133,160.285637023804
"result.849",115.195522162475,161.997622067708,134.842510375371,184.368812493792,180.344155957588
"result.850",175.044699895472,156.008752689711,152.682122434981,150.411511671739,132.656047618972
"result.851",128.795321677641,141.220354946368,186.032633149845,123.011791734548,214.829019702123
"result.852",123.828376230224,156.391922645041,141.635790027607,176.266100089502,138.785018644027
"result.853",157.586386077283,154.899676662035,130.305433180731,181.238128758699,161.139133891843
"result.854",147.149540209207,116.469999154721,164.087321494031,174.62191907009,183.701379819794
"result.855",157.332028928975,138.626942470387,184.108755363116,149.813796178469,149.863931284078
"result.856",125.490101352694,128.549297707917,145.966823408526,142.620626141408,162.001748453341
"result.857",171.972445113918,133.425615139545,131.15880426472,133.265724918082,156.912167298334
"result.858",129.226845257126,149.568192018432,127.323084459407,144.921097384221,166.67668912897
"result.859",146.244454914532,161.454708137069,164.370224513917,176.317917270032,151.915150173594
"result.860",141.561035982161,158.57758240104,160.853858810663,183.342155010364,169.489232237026
"result.861",191.922117174098,143.660524044472,171.085001014235,156.676488889784,131.472315402588
"result.862",159.659793696855,134.219310576165,149.830332699109,137.968232587345,136.517633183202
"result.863",166.067514807577,164.595622046289,177.894375462287,131.760959271241,148.453475056797
"result.864",119.684493919077,150.392829676842,179.453601221565,185.684668813109,188.80526353301
"result.865",184.06367774009,120.180373216344,149.948907129027,140.586226421089,174.512260810566
