"bootstrap1","bootstrap2","bootstrap3","bootstrap4","bootstrap5"
168.12370820935,153.929293175784,186.612919497055,154.691512580628,167.410737058657
164.395911345031,138.469097373476,182.3936483342,173.651702990181,167.475002612106
194.443391791619,119.932726487583,146.24208667972,160.572952876314,148.664712528629
201.472267103069,194.005140793675,174.073928705525,156.967944664141,152.061672377813
167.434360514933,148.511705495862,175.185747886361,124.257171028655,162.562124582317
166.463163825409,113.467112034595,187.996197168098,124.546852611045,147.545797475145
170.221918876759,125.803054603287,152.78037451168,110.384723398206,175.560007307973
199.131758165672,128.599007871646,193.966698132214,190.782420677642,170.03788264976
184.818205463303,104.85387220884,164.35315708166,173.797000314213,171.651155601326
189.860064095271,104.150040791193,141.585339286834,158.564879629148,191.753158549566
177.859510519869,107.949451803768,162.506301376606,131.97492570777,193.283082928477
155.175384978389,159.018217392766,141.55335556359,150.014882609395,133.231072709923
143.550758074686,125.388953678905,212.338535645486,155.451263668161,184.110447394261
222.678040053184,102.300327145556,183.74408251007,175.609398582764,165.809379908396
181.649546240028,154.46394093613,183.810928328804,166.10445657139,190.190924900065
186.396521012965,107.46861740109,174.453761521875,178.99318756279,163.686132477158
174.85570846377,121.129897309072,140.727837339696,120.964029832293,153.811386752192
182.83404941441,135.196182107673,150.449908960063,171.583679624225,168.480574334204
183.659619526921,131.510735964463,190.909914125627,182.861678718662,180.745912510747
229.202516325806,118.282899400214,172.322423534105,138.362626995585,195.252669998029
185.42965062664,144.767727337305,137.635280789644,158.556733003258,160.981698075272
195.390109594639,166.72790726992,185.17141988557,132.060674079691,164.324058207337
178.232811527578,170.908534601359,179.051844696161,153.698338556267,148.016501178459
150.415823612493,145.555091825971,154.224208868442,154.413921810856,151.525437018996
183.99576190919,141.078340827231,200.667295745179,153.716170469697,161.703621757818
201.133926311474,108.046855506187,156.379053768349,162.263395737597,148.37299047809
159.439161812606,144.395308027222,164.812376282626,158.116671878315,155.859235976304
196.883130356645,136.132894298262,190.825228185012,159.14176717497,156.676563493497
186.270962889864,127.629178421436,122.257276410887,105.815778722806,162.98495798223
161.152043828586,133.327371844474,161.941610714819,170.837383967803,210.254345320737
158.206006655725,126.146170212587,196.912798235379,179.129902810422,174.034409303043
168.904666639494,151.219511019498,199.130044585762,189.564231024708,149.257375249523
169.069886196642,93.2491156376011,164.903465515787,134.97641754137,194.471673836631
133.465995241743,131.402887141101,191.094881600991,205.254235643471,151.452771533933
176.353009455005,129.547057872987,160.554997508219,179.983587380394,143.066588128129
194.399311579048,126.934096914307,189.942011530041,129.375049957998,172.684344325236
209.562363032639,143.856625531519,145.860000743512,172.022962507829,213.841393391027
179.893178533842,119.825880469319,180.095891341136,127.346205923417,148.602556430916
206.738184758046,141.031671127941,181.699559416141,149.082992021781,152.46137088728
186.761708256629,162.190331310185,165.173510430759,142.593550696742,157.32285523753
170.552819024988,133.822312163828,174.647944792374,168.779604320829,201.219030491603
174.370535145019,133.000423788091,142.260687290829,139.209743469222,169.536823072038
173.819739536113,131.791054106134,147.248763978411,164.317633997088,149.101689757626
159.553750193669,139.902481031768,195.246314227126,157.447826591477,148.265088490847
182.066384441006,117.345107999178,237.25764128564,156.145180775369,198.034319183378
172.309311161726,140.068950362046,161.482933192969,163.390538418337,136.111470957793
165.544898237686,131.839951991547,202.118614293814,145.439858967264,189.98176249159
213.303065616768,134.535451559782,178.234109198752,166.636956411759,168.264913677659
172.040258949082,124.246810317316,162.324394614113,175.219991578677,180.309456620775
176.463450931359,131.543233628247,176.168637867151,160.155790308819,147.325100205995
194.604479879951,131.838208152715,176.70780174838,138.73483801436,174.545292618492
197.494002615242,130.215726225212,170.476101149509,155.678002094844,197.34408061739
166.853062506436,149.145836556835,180.652686047026,179.115320586895,165.972143309846
155.394737079563,123.429289568889,155.224631309034,165.704562524244,174.564549156341
155.618314797235,136.264667400387,210.851014749534,159.714261977451,175.068367127879
174.2872946178,171.355684646461,180.93644189023,140.980506960421,180.539940166797
161.224461356332,151.028824131471,184.6986556722,125.88684548728,157.848174907441
136.606601040914,109.299174865469,189.856934159498,143.893072838828,184.922362581922
167.009105676894,148.172632165096,157.179376172022,161.655236354323,153.938668068864
179.606042863965,105.659853203338,175.596121330338,170.967387149497,190.767073183546
154.80515323544,152.318037058856,167.30232047177,132.296400403915,181.623478435667
194.844968754436,139.86413173798,158.804174188908,140.002385117659,159.978987598341
183.740390673529,162.121064855749,187.159873344652,147.815313228152,177.436433371037
188.706721580363,162.448049282213,205.069013036831,90.5052645254331,141.487702132046
174.481187129295,132.66976640841,158.934383855762,143.552116981509,159.745890618921
138.27764039389,124.047431281415,160.730677585635,145.730081203878,173.511624092613
162.137578069555,142.866232845902,196.824924893391,175.519164394303,184.352426316868
211.217382982758,115.982031733727,173.048472271882,156.252040945454,158.956284529182
192.569631208377,134.889327986146,144.144389232146,151.74016347764,116.06402272427
177.944998075226,146.613542315046,170.074917571554,134.171039461397,132.094694329089
177.526642118917,96.0529566451455,161.010105606613,161.958147525665,179.184281836986
164.31267207326,158.398221876739,187.462492214216,134.881478910018,178.317616312089
200.005150968713,121.579238085456,158.256033362765,169.936658985967,151.273301230171
169.180378180003,149.396461041174,165.868764176411,160.751509813937,183.603176677565
176.725021470006,125.034188388361,156.459615103866,136.82025284247,174.05795531264
155.660209693028,104.470971712755,180.942050511122,168.639429798103,173.802247110305
231.562724750956,118.47231616763,205.48050412379,152.992672999875,139.653809677647
153.707384764871,163.441740623058,169.217574308516,150.7739446113,186.684218496205
128.512546924536,133.167577461174,201.586653338075,159.517368235235,161.080303947299
169.315785660157,176.015512108422,168.159934252654,121.399993902645,205.067922101004
187.374730476064,136.67952279102,154.56184128074,175.176661865573,200.522596477782
176.360719076614,136.22112195967,212.910827149947,169.23251781942,163.063999986464
147.617899438968,137.449564214838,154.733234251144,152.525504103155,148.724158174927
207.01502744414,113.581148517703,182.538411445767,164.970573308702,153.036250902997
201.463125563968,158.598137154176,209.776884405913,170.216946157194,184.640123243562
192.12044568728,94.947700817192,212.508733451779,147.685918357394,168.470023521055
143.52959830105,160.682450735575,181.912279460666,117.155478521767,138.662104732055
192.542228664963,132.586016767525,186.068160199018,131.755823343423,202.302928466108
178.179746900602,111.511634355341,183.174558162513,167.430485560691,169.381002743953
177.893066867008,155.778920271856,183.088960445938,176.960362726941,167.409764804585
173.055649238719,163.937564660452,204.215481800664,152.183846377614,148.71443158617
176.854802107122,131.057002129421,194.934428874138,139.998150964517,159.497244102971
193.675322011456,127.328452579821,177.158366953907,158.18410236682,149.258373839392
160.544855892632,131.951354676745,175.478225842799,169.21414996449,162.06445658384
172.785189577894,95.9009196278123,178.482601053025,175.601780349992,177.155638531578
158.712106206124,136.304127888911,138.7859082262,154.298346398462,159.509317952643
153.798318004093,140.753075317041,136.675500473713,133.907582168845,174.86906862119
170.14109320033,122.507249007764,175.774054941889,143.310425871463,199.825563861089
152.931943797743,141.12786322543,210.306947958894,123.808557228657,155.027536810887
179.460869783446,84.2379921113691,189.580759206069,160.888072731562,158.446259641441
197.69197770611,98.4715031693286,178.593702322701,168.737504729266,166.990424536058
141.53339890837,144.643495752571,142.435449213881,167.224164511388,154.204604207882
150.715107013749,138.450419500916,206.202680658335,145.887836105221,153.022404207477
155.094260639152,107.341605401712,178.454328511785,151.327313401743,192.183515055936
208.235471548662,128.978540178023,198.275416426447,150.729076226621,190.699700355135
190.128738800988,112.690284498944,216.272695615814,160.456431736384,161.978277991387
189.867717569902,153.738116799518,181.166939747004,137.939458006222,172.881067679887
161.847538856127,141.587761147796,128.387221658789,136.255982162117,175.436267516344
218.081285150461,136.455819328447,214.640674195043,149.98143133126,163.842683875642
163.394090146586,139.653803248679,160.874240454044,122.100536114349,207.890235310476
169.955052435033,135.53647112087,158.282434378069,175.426873425504,138.268834656444
167.528519546065,129.416969483173,141.964783565784,145.216169284226,158.441954000556
179.033018003008,134.176620783853,162.41329928237,171.620708724568,178.892632704281
184.575544807558,184.397104513693,161.45820365491,168.287044156226,157.017877948386
153.956741504835,154.263756369642,182.032976274673,181.286818002547,177.065862724972
201.439724998368,139.19660415808,158.383713976453,176.625157326328,132.517750574098
179.176639184058,122.757558302972,148.39640040151,143.129599382837,129.453757338884
213.308242310507,153.160809415538,137.369235905466,139.109596333937,141.550736349756
193.134841997627,126.348780061847,158.864755489756,174.320709124362,163.354094092588
199.391467005508,101.534138741705,178.774615627114,161.149309090767,162.41883202544
187.067043678763,150.709343829104,154.244804814329,163.756647083056,169.295115649792
185.75996867175,117.670581782879,215.593746232261,161.25445346017,178.174167340718
167.300142446783,119.835590835652,204.675263926057,178.013577322916,175.310433497807
179.738566442401,127.612093835071,189.396871600293,157.50464730433,159.695166087088
186.232751905298,119.89591960524,133.794753060459,174.1175169948,156.987470137164
171.052242379515,115.034861413792,143.359641240756,153.52226422888,130.709107690867
203.073375093968,158.794696497018,224.710283124773,188.744530387481,165.796943090823
165.606561201323,111.806069375073,184.129067503612,148.952667892253,173.957034379943
140.943149836895,118.98679932397,202.075541403369,161.756246776764,172.001639488227
158.61079055551,132.344603203019,201.512270668471,157.680733815684,161.070804175312
180.144125796168,125.52206333591,221.790828159049,128.520517337259,168.008725684956
132.401702190206,124.726475421631,128.832065173758,109.634741560962,148.252382503502
157.900372278538,145.770201799183,186.143503339894,143.792228218807,174.762581826211
171.237754652634,128.487805826118,180.488954115584,142.381110584617,142.369204896365
195.550584680116,99.1074619583359,191.493660826277,150.270150844278,138.621296093592
189.318359239035,163.748314281453,187.472572373682,150.187094377405,161.058010628723
131.561035117902,140.950662025584,169.25063382778,194.623470553189,171.281675240088
147.401844438611,153.332355162093,176.982617418281,185.030555051247,169.707638348731
153.989647979068,143.204059971619,177.99533576435,149.999831262762,173.951763655728
163.302656199151,134.637670545833,132.436490000809,157.180854212281,158.535871779114
186.851570464436,145.376369769661,158.608524909116,160.844187953586,125.213137184307
196.09673986254,157.894769315366,153.815051486482,161.187575287799,182.789350593172
204.754368369643,105.121134659772,176.713549063552,128.458668754266,123.931741430194
164.095477827936,158.626125172654,126.549187351881,142.602773593476,175.730898216801
228.534480460593,126.237336058154,131.866369282713,186.134838537726,159.475856838962
197.779355366546,153.457146395351,187.476264778542,140.527861553193,162.415777132487
183.290624290228,126.563292917828,151.067291631309,134.701117038064,136.773084070867
168.914588158177,142.553069551804,217.848968670805,143.847058021221,143.363968169607
184.241209211912,139.513588739963,185.016177590736,142.776612881882,168.163310556667
148.701840532635,132.211168716903,167.053636142717,180.646351640628,158.047704277234
178.494498377189,126.959812137261,170.027640424231,155.982545312884,147.929825567501
163.191749631735,155.948435768965,178.152497050516,186.917404531534,150.819351732817
204.207983455177,139.812066442365,198.776107621699,166.650336769321,131.525408102291
190.371112968961,141.405000598502,139.257883478096,128.943124329525,162.857536040793
160.375633157414,114.997250919228,185.448308120277,162.975417172559,146.325278146753
184.161095830459,143.15903582296,147.974640670202,150.671185956238,153.215231589518
137.995111894977,124.364984297042,181.219440187808,171.219106600321,140.576127576315
189.511391916795,157.020510687742,193.927727145898,139.767113985818,139.032567591651
199.37354914803,147.535665669801,155.686463620559,136.591530754538,206.067539670796
191.55459085274,135.73324788752,164.728913756677,143.656931986589,175.493040075008
177.891131822944,139.602594422051,191.095491502425,173.140130711977,178.767113512377
119.872073835569,150.548632225829,209.600468364553,172.494639903944,155.325682455369
195.665530311574,111.687718464832,167.918276975933,132.018821918206,205.66488239675
178.611556496391,112.579888611735,178.534857198262,132.817720652305,158.738314812108
178.089180720597,132.446694558521,207.111173369664,124.650809240565,147.98420000575
149.050954868989,137.299014039969,176.781355997328,140.112666779616,155.062081969018
199.866576065061,138.807846660828,173.365248860015,126.142051748525,166.380316287682
230.860990013701,141.282235702626,202.690491066324,137.866845852686,161.39745857551
180.028813981388,116.510240803379,162.009251623726,130.434090221223,186.732635395932
158.447839338863,125.063665198291,147.524708795136,157.560129095703,164.175063750994
158.776563582932,105.320574286042,173.09017464786,116.354731943357,162.581167511378
158.476552413914,116.906032141545,142.158134370198,156.080850984519,162.005992587167
160.337603742329,125.824327046381,120.215070522895,156.31954853462,181.030453060831
181.303242648599,122.992890495731,150.018658713474,175.743561203006,171.365131222079
163.065189983104,143.478409714004,165.123990720521,169.432337564483,164.054476057042
181.770041472285,124.728626354705,169.49599408696,168.996460962666,154.972818057194
189.026129320059,138.414506200803,199.155809360988,161.03744383137,167.905203837629
170.51468411763,160.704440588633,149.491819001899,133.138490659883,182.067037707472
204.539434592991,148.055610338296,169.475747983591,133.514880738041,192.609070043159
145.917878608009,147.011072151754,141.851241730191,136.247133746582,180.168170366881
160.441357999969,176.668446532557,168.299944742107,145.307904382423,156.742886771069
163.99139704964,122.041888501808,190.042842255106,170.747187254927,150.738858671389
163.779287252506,114.615057509937,169.963615321491,174.463391182999,162.230359865131
208.046329737472,130.317480564002,153.100065956345,151.761170990791,166.699251120218
159.868234318563,117.331211216108,161.618333154583,139.283447829562,161.564251384768
212.160491382901,152.779298686862,155.900460013069,148.322133163941,118.178131592396
140.737003152364,122.057753493482,202.454234219215,183.247172545383,149.251089690328
199.660764791518,133.153686466296,178.535049074603,154.493027757305,170.355268970473
198.534929826998,133.198704466574,184.72148570153,131.867688223074,173.014810072939
209.21582641586,118.897920188088,158.821488839602,127.616775061709,145.875073333421
205.976316694921,121.034295363489,194.380034438865,139.811591937002,156.024293881786
178.332733623534,137.606395109676,147.198113786871,157.50677716968,156.80055514438
160.994995023463,149.814724661298,153.221015871923,179.424117812344,151.711172764983
219.85195813599,139.540483837239,155.638234388098,155.245989166574,176.504379851664
180.712353663856,141.772594097854,209.156753546658,146.625259384109,188.648057234923
166.985367427855,115.244898535347,199.707485577885,148.303586682865,235.262472912857
205.662158974984,119.614287800807,176.559162979888,150.212376140292,206.543935620235
174.901858527613,132.061056290114,194.452895794262,148.907154894599,189.24423968175
173.297503699487,157.957935540148,215.612029260751,186.918257158066,182.707616451108
165.189988021223,116.686572066197,169.764810132456,165.578680912279,146.215432773277
175.485501877251,131.835738625304,135.947216274653,176.69953686786,129.833568791375
212.227758569997,127.398562908932,155.537389183663,125.175185237392,147.47229963392
199.678184916764,132.35717897201,187.189527763606,138.801003178786,134.664428366656
168.877932950345,141.025665312044,157.267656125057,192.76561767715,144.504657905091
196.570307820837,133.964163686981,169.636544201262,163.943968815251,147.204587479704
191.107450776698,128.868262714653,170.786116156915,153.764820877289,190.188351331317
178.024053826871,131.047640775605,175.274137113695,127.238037992379,151.677876207222
129.748563145441,144.82633351117,174.635368612402,165.217779625791,149.712044126368
153.689255953385,128.913293937032,151.462281790805,155.517430192623,173.460995114799
164.658984700826,126.837417951655,174.694278990059,158.205963884001,140.588332109995
191.08849435832,116.32904837834,161.532810512788,141.853835894628,152.984094108689
188.85667046313,134.898108813829,136.246435194537,151.275586895162,145.132567596153
201.968811679521,124.994789572495,165.638538511409,146.802068487399,155.772313299784
192.227599123395,136.286111384626,167.089188583125,147.771048927593,194.194735737065
150.532237386247,137.028471248064,181.580973627121,151.494609920644,169.178399857957
158.684728332807,135.518660512257,167.133087374716,126.978224847446,185.182739902126
161.540741042798,162.321080943973,137.445014590301,155.657247979837,129.234608090047
182.6238704957,154.338449338034,204.563241280235,131.111095892704,189.420308204392
231.187166986829,144.090892382106,192.103748562344,166.002028265396,152.274406561446
173.954753408996,149.420772506837,170.005909177001,152.6271266104,192.063959298537
161.4677053761,139.285630076665,155.938390636101,163.79149094614,218.757217585608
201.908008370448,136.919366726643,191.834284751961,167.01138368932,163.837577423242
175.633085666191,126.74839814633,194.739420697662,170.984958990828,174.178662671735
140.757091692543,145.65387521621,157.468315265868,121.039301226329,135.879070831559
178.52477822576,114.97235284757,209.647322633479,148.897999101993,135.552664169235
173.23201495884,117.854166550063,128.08651325598,140.323601919358,165.529483800175
198.308657159312,140.845300957016,189.057267621491,156.374666230919,187.626719605242
185.984711931694,137.800394736845,149.585882260233,163.125852931324,153.383847346918
155.064036511947,127.981066325505,176.044411189339,148.365360139723,177.895721627434
184.264902952577,144.631155883143,167.455015542781,144.320674700106,159.294776001669
159.918941170657,97.6310682107749,161.417048027338,144.855677951563,157.4437183009
200.790574353679,115.373135606007,165.415962872479,154.883422722472,165.499780742378
157.060454229817,127.388074437083,179.224563404313,127.453799602068,171.271905188548
202.423082357855,122.118838712691,184.302146515407,175.281984411076,187.45556303386
176.81121984357,151.516372616828,145.98243152079,157.246845493115,164.649944900902
153.596051110063,135.174563699735,208.673692649672,141.780449709752,166.878611968426
173.508702933063,115.070800567502,163.29816689945,184.947004224459,156.477503327251
175.282386804271,172.798406447121,174.836059499034,176.625166151042,140.838178898187
154.765004164364,124.891375610219,170.862444171591,157.346090553159,175.309434820112
209.777188864201,128.802382265351,193.79196722123,144.725771215621,153.480657909487
187.842120731589,111.602890266537,220.421696937795,174.288160655814,149.625872393269
164.015424534095,147.011206478284,205.984783313256,158.27405517577,158.486240597408
177.067151110425,135.228632106266,185.451492242109,152.85678917859,150.717600307538
169.790858826637,150.096668814611,146.219302126665,147.776629791871,164.812154097342
130.271537344904,100.675183066194,216.62677251192,139.083160205431,153.698778557073
157.560800036921,123.231715204243,175.628596330376,152.798289628655,169.20336602645
168.982879478786,145.858086284014,168.109579517755,141.00436191603,129.222881188321
197.972527408588,164.764374277726,148.817897348988,153.999252201861,167.573720532241
179.370048987368,162.750785140683,192.379403708638,163.853680649391,177.447698642123
179.321852520695,134.930514148279,197.987589618918,136.561128818028,171.80582292579
184.61976230466,158.078894911716,174.386540892207,142.73072558829,170.344567868539
181.298457508671,157.274947212186,179.847161417119,165.030611838678,168.816642081099
144.003582762925,117.106884470743,171.168012945596,143.209984572155,148.636888153972
159.389085047782,120.880420266375,155.41457287582,154.749344001414,143.45705717648
135.326685129849,129.004783929011,164.249784731344,151.472753871292,167.953281461634
170.708096367149,127.079760283275,156.36291430631,156.739889584081,127.909175370017
171.240043950452,156.042477042253,164.017651287755,156.672647275449,160.865440895168
186.481413139834,178.533611742736,208.297154082798,166.857477611554,147.980439216214
180.251108651525,133.333087854526,169.970635039955,165.032309118123,168.007254530288
152.652333063859,174.605441763009,186.770440007418,140.024342698929,161.620943022137
172.490273053497,158.683924334607,186.020600622333,126.285079142166,185.766601650849
173.145839152118,154.380640130077,184.511024094126,129.208958060307,202.092970720863
177.879032303776,112.115657979699,151.148017708334,149.803846551284,147.001095000366
188.175465038544,113.41027538401,174.813605354594,165.020602413278,175.649110075058
167.697838610003,146.286660320238,191.931927636406,151.555625266479,179.072865869038
164.073579213821,120.656052052838,201.285585817428,132.474046675577,190.149514956412
199.44032789817,142.992216836554,141.187153492531,161.80810754663,196.617859656836
182.482104797712,126.077049049855,156.652190253461,138.18316602041,230.10711107644
164.192112939639,111.827872175494,189.335498918464,132.398263035229,143.621653395265
178.572567412698,106.448744726161,177.166287076182,101.500491553538,173.824223620754
199.94352718668,117.501179609391,195.760298844313,139.457790166323,195.26567505962
168.898733870316,178.439007074144,182.487924023129,173.132912056776,174.077976291873
161.752542697684,159.780887281335,164.289095318783,152.012437473718,160.730315461287
167.584586754056,167.195212973395,162.347166204071,180.029364915212,126.390000697034
139.884880995698,112.721056702129,162.470920750627,144.157678773322,181.859728165028
162.865540607609,126.452890809279,193.386057963282,125.286743415045,149.697942992103
143.928375248576,116.107436505844,168.838348515285,156.9090617896,178.588451464339
201.729378049551,103.053232532695,151.836147416402,162.14964566247,145.413902152541
179.647859947795,180.41772383556,144.193740167892,140.875593288893,183.072449204935
223.265022651939,139.580329216146,142.905517355723,170.379472342832,171.275370175505
188.236328584868,121.838479060354,129.447249665383,155.268916358851,151.552808688589
194.689613394351,114.804683943867,176.140711379251,117.716576879148,152.411169104521
172.374867479345,142.582642033069,128.398903773826,146.57289660698,138.201672600707
157.247660552297,159.180068795033,172.921964466214,187.336126405066,117.290735734005
190.22765664169,132.123148406451,197.012842922944,136.612726590812,142.945117189481
170.74117302355,145.576013337812,155.905157793078,122.118193428629,149.065078832287
197.088691734389,162.049956650739,166.09734946044,184.029133911184,139.127491375097
158.445442461627,150.816030737225,150.408316543511,162.841496177297,138.129924012552
186.218198455497,134.246076240214,151.885961807486,153.487319032516,110.778544438726
185.558639371127,129.827774176723,186.047295359067,153.951982998585,166.64897789004
149.894399662041,143.816382540683,153.680093473569,127.40560816299,135.124399743189
167.373715057114,118.640673968182,126.62579323131,133.186284236281,141.156691722771
194.830238058073,134.423729329496,174.242557541453,131.314752451782,169.062169343735
187.198409180477,173.839859702904,219.44135857304,178.813910447507,135.437325244894
162.006635516858,145.582276732603,179.7394692119,140.078195871299,148.426692044557
167.480550792279,134.499584183476,176.787918617763,177.59985859084,139.351705401357
159.121013339814,105.948852474968,166.608090015543,151.291752449851,154.410595497015
153.586735878093,126.815209350856,172.291923788366,160.608847030462,147.089860629661
192.855935547333,115.983916636533,205.687047876322,117.759624762267,140.550947026966
155.76529310445,106.927178010217,168.583095427645,154.784660347662,136.849378562204
189.648903915504,110.324810801614,149.541125832811,125.613772609054,166.142280519449
153.695208403453,158.356162179025,164.314854794079,146.699755724355,162.863601732847
168.944941262801,133.525770205172,154.394391571685,155.479840518289,139.676119806748
167.283681057366,122.063607710566,130.293040739917,141.575785218652,150.643333026363
199.711260801341,147.101309805173,173.341283864541,141.568627845046,165.702848660147
183.786931718725,124.823639921442,161.70517040603,177.702928316668,184.537175571045
143.528897124084,137.177960921271,165.936569294381,156.272828153839,181.805108962773
177.97401370825,143.434906602669,192.890670229278,167.015091011829,176.671012412537
182.725065202667,143.87948595903,174.351677178547,138.011613671273,168.039472293661
145.17312236776,114.574246799756,203.876858055899,158.148480966815,169.559462559898
171.147015077519,179.092847121669,190.717076786574,170.665723438664,160.702187231642
175.872217773727,162.239361869853,156.487698418216,133.396198888839,150.51798759728
193.335616027719,141.379035875973,179.323827647465,127.419996053358,145.368995864832
196.313425423271,112.274373537019,159.254846780795,151.221778777666,161.967955043136
167.93467175475,130.514877096543,173.109937678949,159.749658055382,159.81627383651
151.766027741201,137.277916268517,150.273130739701,149.167214894065,189.281577926846
196.583821787205,139.874407762952,210.795743540582,173.337614623741,204.253441471752
179.984378800291,127.06074131069,193.278824140344,179.776608463159,161.314689950344
163.580804144396,148.899477114276,173.721069484641,144.499251570848,121.652355651434
148.831330034565,122.952493748707,171.592071384489,142.362670853795,140.019186146615
160.999138466467,120.391578767583,205.760259638851,123.981553068597,139.521131737117
196.390241203486,133.956514171815,185.698768686523,168.419656324897,186.29918454849
174.648899632107,113.350237347413,177.364498991065,125.542170257093,152.544529186024
188.463855508047,158.846593638128,210.90591439942,148.942335094075,183.079988313863
146.093895770954,131.222369938773,201.444953748444,152.782999086155,212.503917567179
182.191901649005,149.104664105789,163.890971355316,143.357995914011,173.117427915699
202.283686353126,117.235374160318,186.762853661841,133.705072932816,198.266701561358
202.067026568099,141.666799137443,166.021467100451,133.518630673912,172.651161216662
149.19822163017,146.078462772918,177.653914892357,150.248859752968,148.691748407013
156.381493928159,104.68792923957,156.374039438287,125.60897558126,146.631508233486
188.030688778606,144.502897274713,185.224297278596,141.415739540922,167.44362538735
174.115275604912,178.266296766794,166.173267897819,165.958689166498,166.067484143509
160.196743343477,139.944052719578,144.101148257632,131.064719554571,178.709381305687
197.848568960361,142.833324194829,158.637578586137,144.696937203321,131.992082372982
183.28387332809,147.322435556224,149.285473332469,116.272687473012,129.077282158053
145.776669558296,102.69262576703,193.755266740046,180.392246780315,195.040393392394
143.046961342795,132.289208507583,209.271095323025,123.823937148532,132.938534418756
233.156710911664,106.18120148216,154.566521881023,119.990015305848,179.909050271489
195.97241605187,153.916581660179,180.191620350898,142.434231039805,175.093883326936
181.919489175145,120.741146298512,167.459081387025,187.357561150701,127.101714727875
189.914694464235,130.143277135729,174.045352100675,145.853183726542,151.505184713283
197.827288502106,146.221925026217,168.309367719966,169.485344648166,162.285886925893
204.182202081045,141.105269186571,184.371377606925,149.256029478362,169.497673483642
160.161121864069,127.029826823391,169.523725789851,167.958549554855,166.730986492787
139.190297497989,115.064179612847,175.556196081301,154.312679735634,172.742751228816
175.882485948458,146.933915926509,169.360980030769,177.797954256089,180.944825306458
204.626394305746,172.630292599264,171.48739520428,151.171835875346,164.829181484975
149.733551175332,125.168136036927,215.899839557865,115.545986924427,195.244873867487
158.79861626496,134.616385526931,173.074686897056,143.693196627631,138.734557003713
159.130350376787,138.126088714043,165.689708572993,165.898890463583,163.272977922432
232.746965858434,117.020604346068,169.078643863097,172.198957523335,152.440023923736
148.501050743509,160.340613545966,188.063789603195,137.626461299805,159.034229535015
148.761737562161,120.449555417507,196.129769577247,159.292726717671,158.613682833444
177.602832124061,172.421147472098,165.54479063867,144.249462565248,193.602501264883
158.366540670655,115.080651362829,220.722782514938,155.124699575757,187.473118653876
195.900335954158,160.804103287812,204.007903453157,141.60812786088,144.034063271671
156.128495327969,130.503374696306,174.968951565261,171.300145654382,139.800900117021
179.951658447694,136.596659119269,159.120878240735,137.848374421229,165.836525779066
175.218152510746,134.575314406679,198.202564114375,173.502763592256,190.551663204309
200.920340584959,122.979834473361,208.027066982027,153.501116829791,162.398960556347
215.689041254147,149.556976713399,182.876891845441,134.565555896043,139.604039602343
194.838400857681,149.961925760016,172.53102566961,168.378960710711,168.029445841288
166.590460888271,143.291499077498,173.589477843201,124.88997221805,145.668191376562
172.744315514312,146.108650151055,159.963343783386,142.182368786952,146.30920364941
183.481545457015,128.978514254949,159.527672981472,158.170094203416,134.776007929198
186.863349232507,131.257899896763,192.771821932691,139.441894943726,141.501350577873
172.560004159711,119.776063345646,164.877655413915,138.636803066472,147.587780544662
152.556159735039,125.666215521223,181.80404266802,118.192461123994,133.931411607601
139.265041466714,112.068668615121,169.527841421653,146.107384464118,197.496069767664
185.562143679114,128.175494288841,198.257285185958,137.04540626246,177.575322992401
179.260577954243,157.632374755299,190.914411917819,150.866287853719,140.087720199298
186.782675966837,152.766078304612,202.50251537321,166.688648480938,161.803028969712
211.971110154119,97.889971455056,183.008866531415,173.629829546704,164.467659802314
199.361938478566,108.629786953792,188.786492796913,136.047706306822,153.014453208124
184.800298299609,114.819912819164,183.152151647519,186.149167450345,155.006407591641
191.165572465009,134.326679673205,168.281818954465,150.715532025351,181.644939831151
178.433939815484,117.133786536082,177.398909078759,145.338089342292,154.042952332117
187.087818492825,121.304043636534,209.452792426884,140.689978599733,158.399957658245
169.602481411907,150.158884241972,183.620418771863,135.630955852884,157.157339281907
228.278295567747,121.384574421318,177.905123056837,157.089182915908,160.566725341844
162.272526115304,154.135258853795,200.549937685131,141.328850658219,159.178056382827
220.361895098159,143.319964502304,147.740729552482,148.044746660746,207.985887413756
165.642470411614,141.323393247102,163.108563471543,128.790248860611,130.355968236958
197.332203161465,133.212057986876,158.247685199151,188.520829525818,162.284418317663
166.794114364149,149.034880126191,204.373708769549,118.246669401148,142.59626059127
162.442623289717,143.996330125068,192.482056456807,137.835018899263,168.995306422777
178.343852498187,137.66920586325,162.837455588215,182.987434352968,180.822426091494
158.085819556977,149.924749783789,153.693858485678,157.692664531762,152.540764698891
197.17625724879,154.313335085359,205.905025950282,145.80143641034,146.643563890591
201.731812626614,133.959859662874,183.809699306815,143.086358169499,137.466219698368
181.917405297715,146.110117151292,186.901362435053,151.424877200316,180.767459213646
192.583681494099,121.716416626281,160.720013156038,125.869467540566,174.321603482185
200.36397563304,122.635309540024,176.323542511571,170.378646815707,148.530355136467
165.720489132961,134.874084472687,181.969501729964,135.918539826493,150.071958149723
168.441977610286,158.310467063464,186.431639624499,211.890756165501,186.237141969853
165.729191687899,148.219801030799,156.16836831001,150.439137766633,151.093494061311
136.755339773157,136.19921143664,164.968013531889,150.400051582295,142.623994168271
167.809422020382,137.107944559588,187.8033860287,135.248253274044,143.949954247332
